epoch,train-rmse-E,train-rmse-F,train-loss,test-rmse-E,test-rmse-F,test-loss
3221.0,0.003890814,0.03786436,0.01259005,0.003554154,0.03674157,0.01215016
3222.0,0.003890802,0.03786396,0.01258993,0.003556165,0.03674193,0.01215085
3223.0,0.003891591,0.0378626,0.01258976,0.003560222,0.03674228,0.01215215
3224.0,0.003893616,0.03785953,0.01258947,0.003566561,0.03674158,0.01215379
3225.0,0.003897434,0.03785416,0.01258903,0.003574029,0.03674133,0.01215591
3226.0,0.003901795,0.03784947,0.01258897,0.003581305,0.036738,0.01215705
3227.0,0.003899616,0.03785015,0.0125885,0.003575942,0.03673709,0.01215519
3228.0,0.003899098,0.03785004,0.01258831,0.003572668,0.03673561,0.01215379
3229.0,0.003899075,0.03784954,0.01258815,0.00357083,0.03673409,0.01215278
3230.0,0.003898296,0.0378495,0.0125879,0.003569792,0.03673408,0.01215248
3231.0,0.003898782,0.03784732,0.01258739,0.003575645,0.03673168,0.01215347
3232.0,0.003896125,0.03784997,0.01258737,0.003579406,0.03673726,0.01215626
3233.0,0.003896887,0.03784811,0.01258705,0.003576976,0.03673406,0.01215458
3234.0,0.003895943,0.03784796,0.01258671,0.003575678,0.0367355,0.01215464
3235.0,0.003896178,0.03784672,0.01258641,0.003578717,0.036736,0.01215568
3236.0,0.00389603,0.03784633,0.01258624,0.003581333,0.03673642,0.01215658
3237.0,0.003895935,0.0378457,0.01258603,0.003579925,0.03673384,0.01215538
3238.0,0.003895646,0.03784531,0.01258582,0.003577397,0.03673064,0.01215367
3239.0,0.003894265,0.03784621,0.01258566,0.00357296,0.03672949,0.01215202
3240.0,0.003891861,0.03784781,0.0125854,0.003567275,0.03672957,0.01215038
3241.0,0.003888754,0.03784984,0.01258505,0.003561088,0.03673009,0.01214872
3242.0,0.003889166,0.03785001,0.01258523,0.003561044,0.03672871,0.01214829
3243.0,0.003888614,0.03784938,0.01258487,0.00356078,0.03672906,0.01214831
3244.0,0.003888419,0.03784883,0.01258464,0.003562495,0.03672969,0.01214901
3245.0,0.003890605,0.03784597,0.01258446,0.003570129,0.03672763,0.01215063
3246.0,0.003891859,0.03784432,0.01258435,0.003573471,0.03672795,0.0121517
3247.0,0.003892557,0.03784336,0.01258428,0.003574381,0.03672661,0.01215157
3248.0,0.003894415,0.03784064,0.01258403,0.003575988,0.03672286,0.01215091
3249.0,0.003894586,0.03783976,0.01258382,0.003574805,0.0367215,0.01215015
3250.0,0.003893623,0.03783994,0.01258358,0.00357204,0.03672385,0.01215004
3251.0,0.0038928,0.03783953,0.0125832,0.00357075,0.03672344,0.01214954
3252.0,0.003891655,0.03784022,0.01258305,0.003569973,0.03672499,0.01214978
3253.0,0.003890622,0.03784066,0.01258287,0.00356986,0.03672643,0.01215018
3254.0,0.003889881,0.03784055,0.0125826,0.003571269,0.03672672,0.01215069
3255.0,0.003891945,0.03783816,0.01258252,0.0035784,0.0367231,0.01215169
3256.0,0.003890644,0.03783761,0.01258196,0.003575973,0.03672049,0.01215019
3257.0,0.003890768,0.03783699,0.01258181,0.003576245,0.03671976,0.01215004
3258.0,0.003891621,0.03783541,0.0125816,0.003576897,0.03671686,0.01214936
3259.0,0.003891445,0.03783468,0.01258132,0.003578701,0.03671807,0.01215026
3260.0,0.003893682,0.03783149,0.01258105,0.003580527,0.03671498,0.01214986
3261.0,0.003893322,0.03783128,0.01258088,0.003575419,0.03671494,0.01214835
3262.0,0.00389261,0.03783156,0.01258074,0.003576065,0.03671712,0.01214919
3263.0,0.003891386,0.03783216,0.01258054,0.003576534,0.03672152,0.01215066
3264.0,0.003889381,0.03783334,0.01258028,0.003575767,0.03672817,0.01215245
3265.0,0.003886032,0.03783554,0.01257991,0.003571001,0.03673722,0.01215378
3266.0,0.003882228,0.03783944,0.0125799,0.003564961,0.03675017,0.01215592
3267.0,0.003883866,0.03783707,0.0125797,0.003567692,0.03674332,0.01215465
3268.0,0.00388267,0.03783776,0.01257954,0.003563236,0.03674397,0.01215354
3269.0,0.003882375,0.03783781,0.01257946,0.00355985,0.03674121,0.01215172
3270.0,0.003882176,0.03783767,0.01257936,0.003558134,0.03674035,0.01215095
3271.0,0.003882067,0.03783745,0.01257926,0.00355709,0.03673947,0.01215038
3272.0,0.003881822,0.03783711,0.01257908,0.003555415,0.03673827,0.01214953
3273.0,0.003881894,0.03783629,0.01257885,0.003555017,0.03673778,0.01214926
3274.0,0.003883819,0.03783644,0.01257949,0.003553998,0.03674333,0.01215064
3275.0,0.00388189,0.0378359,0.01257874,0.003554203,0.03673897,0.01214938
3276.0,0.00388245,0.03783427,0.01257842,0.003555656,0.0367392,0.01214988
3277.0,0.00388269,0.03783335,0.01257822,0.003556501,0.03674021,0.01215043
3278.0,0.003882722,0.03783254,0.01257798,0.003556614,0.03674168,0.01215091
3279.0,0.003882444,0.03783187,0.01257769,0.003555113,0.03674227,0.01215065
3280.0,0.003882584,0.03782953,0.01257703,0.003551535,0.0367397,0.01214883
3281.0,0.003882526,0.0378346,0.01257854,0.003540464,0.0367383,0.01214517
3282.0,0.003881588,0.03783005,0.01257688,0.003548041,0.0367388,0.01214753
3283.0,0.003880927,0.03782933,0.01257646,0.003545258,0.03673586,0.01214583
3284.0,0.003881307,0.03782797,0.01257617,0.003544792,0.0367302,0.01214398
3285.0,0.003880766,0.03782741,0.01257584,0.003547622,0.03672362,0.01214282
3286.0,0.003880643,0.03782703,0.01257568,0.003553207,0.03671863,0.01214294
3287.0,0.003880527,0.03782623,0.01257541,0.003553812,0.03671727,0.01214271
3288.0,0.003880557,0.03782553,0.01257521,0.003556445,0.03671574,0.01214302
3289.0,0.00388044,0.03782527,0.01257509,0.003557846,0.03671442,0.01214303
3290.0,0.003879756,0.03782492,0.01257477,0.003558912,0.03671082,0.01214225
3291.0,0.003881981,0.03782938,0.0125768,0.00356049,0.03670856,0.01214203
3292.0,0.003879427,0.03782489,0.01257466,0.003558494,0.03670956,0.01214175
3293.0,0.00387845,0.0378248,0.01257434,0.003557804,0.03670558,0.01214034
3294.0,0.003877944,0.0378244,0.01257406,0.003555969,0.03670282,0.01213897
3295.0,0.003878221,0.0378238,0.01257396,0.00355337,0.03670134,0.01213776
3296.0,0.00387827,0.03782303,0.01257375,0.003552658,0.0366997,0.01213706
3297.0,0.00387863,0.03782235,0.01257366,0.003552847,0.036699,0.0121369
3298.0,0.003879575,0.03782075,0.01257346,0.003554096,0.03669666,0.01213656
3299.0,0.003880339,0.03781962,0.01257336,0.003556025,0.03669591,0.0121369
3300.0,0.003880809,0.0378187,0.01257323,0.003558288,0.03669326,0.01213676
3301.0,0.003880531,0.03781869,0.01257314,0.003558572,0.03669322,0.01213683
3302.0,0.003879965,0.03781827,0.01257284,0.003558269,0.03669246,0.01213651
3303.0,0.003880334,0.03781692,0.01257255,0.003556943,0.03668969,0.01213529
3304.0,0.003880351,0.03781523,0.01257204,0.003551973,0.03668612,0.01213275
3305.0,0.003883352,0.03781146,0.01257184,0.003549746,0.03667743,0.01212947
3306.0,0.003881511,0.03781205,0.01257144,0.003547495,0.03668007,0.01212961
3307.0,0.003880904,0.03781213,0.01257128,0.003548111,0.03668253,0.01213053
3308.0,0.003880257,0.03781222,0.01257111,0.003547841,0.03668375,0.01213082
3309.0,0.003880128,0.03781172,0.01257092,0.003550299,0.03668591,0.0121322
3310.0,0.003880579,0.03781085,0.0125708,0.003553676,0.03668746,0.01213365
3311.0,0.003880267,0.03781065,0.01257064,0.003552984,0.03668663,0.0121332
3312.0,0.003880203,0.03781036,0.01257053,0.003552698,0.03668615,0.01213297
3313.0,0.00387988,0.03781008,0.01257035,0.00355204,0.03668621,0.0121328
3314.0,0.003878302,0.0378106,0.01257002,0.003549401,0.03668802,0.01213257
3315.0,0.003873753,0.03781762,0.01257073,0.003542521,0.03669758,0.01213345
3316.0,0.003876405,0.03781202,0.01256986,0.003546792,0.03669021,0.01213247
3317.0,0.003873779,0.03781369,0.01256955,0.003542787,0.0366936,0.01213233
3318.0,0.003871201,0.03781552,0.01256931,0.003539275,0.03669682,0.01213228
3319.0,0.003868502,0.03781743,0.01256905,0.003535273,0.03670024,0.01213214
3320.0,0.003865635,0.03781974,0.01256887,0.003535425,0.03670356,0.01213319
3321.0,0.003865705,0.03781886,0.01256862,0.003534977,0.03670263,0.01213278
3322.0,0.003866706,0.03781697,0.01256836,0.003536954,0.0366999,0.01213253
3323.0,0.003867851,0.0378151,0.01256815,0.003539414,0.03669693,0.01213235
3324.0,0.003872589,0.03781096,0.01256837,0.003547202,0.03668646,0.01213146
3325.0,0.00386934,0.03781311,0.01256801,0.003542097,0.03669252,0.0121318
3326.0,0.003870183,0.03781152,0.01256779,0.003544144,0.03668963,0.01213152
3327.0,0.003870932,0.03781013,0.01256761,0.003545263,0.03668661,0.01213094
3328.0,0.003871651,0.0378087,0.0125674,0.0035458,0.03668307,0.01213002
3329.0,0.003872393,0.03780694,0.0125671,0.003546463,0.03667911,0.01212902
3330.0,0.003873693,0.03780401,0.01256662,0.003548403,0.03667517,0.01212839
3331.0,0.003876873,0.03780049,0.01256654,0.003555878,0.03666198,0.0121266
3332.0,0.003874521,0.0378012,0.01256603,0.003552164,0.03666708,0.01212705
3333.0,0.003873864,0.03780133,0.01256586,0.003551644,0.03666936,0.01212759
3334.0,0.003873762,0.03780082,0.01256568,0.003551999,0.03666853,0.01212744
3335.0,0.003872703,0.0378018,0.01256565,0.00355208,0.03666831,0.0121274
3336.0,0.003874056,0.03779932,0.01256532,0.003554489,0.03666358,0.01212667
3337.0,0.003875322,0.03779751,0.01256516,0.003556744,0.03665942,0.01212608
3338.0,0.003876584,0.03779569,0.012565,0.003559118,0.03665509,0.01212547
3339.0,0.003877506,0.03779406,0.0125648,0.003560117,0.03665192,0.0121248
3340.0,0.0038763,0.03779489,0.01256468,0.003558938,0.03665119,0.01212423
3341.0,0.003876246,0.03779354,0.01256425,0.003556783,0.03665073,0.01212346
3342.0,0.003875327,0.037794,0.01256411,0.00355461,0.03665284,0.01212346
3343.0,0.003873862,0.03779489,0.01256393,0.003551245,0.03665495,0.01212311
3344.0,0.003874207,0.03779575,0.01256429,0.003551078,0.03665493,0.01212306
3345.0,0.003873672,0.03779486,0.01256386,0.003550879,0.03665472,0.01212294
3346.0,0.003872682,0.0377954,0.01256371,0.003548507,0.03665533,0.01212243
3347.0,0.003870918,0.03779622,0.01256342,0.003544193,0.03665764,0.01212186
3348.0,0.003870117,0.03779641,0.01256323,0.003541401,0.03665769,0.01212106
3349.0,0.003869993,0.03779555,0.01256293,0.0035406,0.03665789,0.01212089
3350.0,0.003870957,0.03779422,0.01256283,0.00354252,0.0366568,0.01212112
3351.0,0.003872509,0.03779204,0.01256265,0.003545039,0.03665542,0.01212144
3352.0,0.003873664,0.03778989,0.01256236,0.003546569,0.03665561,0.01212195
3353.0,0.003875341,0.03778721,0.01256207,0.003547385,0.03665194,0.01212107
3354.0,0.003873643,0.03778785,0.01256174,0.003547073,0.03665579,0.01212214
3355.0,0.003872246,0.03778812,0.01256139,0.003544377,0.03665442,0.01212094
3356.0,0.003872149,0.03778715,0.01256107,0.003547231,0.03665016,0.01212049
3357.0,0.003872086,0.03778656,0.01256087,0.003549085,0.03665008,0.01212101
3358.0,0.003873249,0.03778431,0.01256055,0.003553998,0.03664833,0.01212192
3359.0,0.003878534,0.03777826,0.01256036,0.003564458,0.03664669,0.0121245
3360.0,0.003879144,0.03777673,0.01256009,0.003564193,0.03664609,0.01212424
3361.0,0.003881071,0.03777408,0.01255989,0.003564319,0.03664544,0.01212408
3362.0,0.00388212,0.03777263,0.01255978,0.003564045,0.03664485,0.01212382
3363.0,0.003883943,0.03777014,0.01255959,0.003564049,0.03664254,0.01212312
3364.0,0.00388659,0.03776691,0.01255944,0.003562396,0.03663769,0.01212117
3365.0,0.003887048,0.03776577,0.01255924,0.003563363,0.03663491,0.01212061
3366.0,0.003886962,0.03776526,0.01255906,0.003564513,0.03663284,0.01212032
3367.0,0.003887433,0.03776431,0.01255892,0.003567397,0.03663047,0.01212046
3368.0,0.003888355,0.03776272,0.01255873,0.00357034,0.03662828,0.01212066
3369.0,0.003888815,0.03776185,0.01255861,0.003571171,0.03662893,0.0121211
3370.0,0.003890172,0.03775951,0.01255832,0.003574678,0.03663157,0.01212293
3371.0,0.003891377,0.03775944,0.01255868,0.003576009,0.03663882,0.01212552
3372.0,0.003890255,0.03775914,0.01255824,0.003574812,0.03663351,0.01212356
3373.0,0.003889972,0.03775918,0.01255816,0.00357456,0.03663415,0.01212368
3374.0,0.003888835,0.03775955,0.01255792,0.003571529,0.03663569,0.01212325
3375.0,0.003888314,0.0377594,0.01255772,0.003567811,0.03663626,0.01212233
3376.0,0.003887854,0.03775853,0.01255731,0.003560302,0.03663495,0.01211972
3377.0,0.003889729,0.03775724,0.0125575,0.003553037,0.03663956,0.01211898
3378.0,0.00388831,0.03775739,0.01255711,0.003556991,0.03663634,0.01211917
3379.0,0.003888034,0.03775716,0.01255695,0.003553993,0.03663474,0.01211781
3380.0,0.003887476,0.03775722,0.0125568,0.003551854,0.03663386,0.01211692
3381.0,0.003886548,0.03775769,0.01255665,0.003550278,0.03663456,0.01211667
3382.0,0.003885598,0.0377576,0.01255633,0.003550894,0.03663482,0.01211692
3383.0,0.003883862,0.0377598,0.01255646,0.003548115,0.03664154,0.01211814
3384.0,0.003884547,0.03775813,0.01255617,0.003549413,0.03663727,0.01211723
3385.0,0.003884391,0.03775753,0.01255594,0.003552464,0.03663664,0.01211793
3386.0,0.00388546,0.03775597,0.0125558,0.00355662,0.03663464,0.01211855
3387.0,0.00388637,0.03775468,0.01255569,0.003558417,0.03663259,0.01211846
3388.0,0.003887345,0.03775332,0.01255559,0.003559344,0.03663008,0.01211797
3389.0,0.003887818,0.03775188,0.0125553,0.003558468,0.03662706,0.0121168
3390.0,0.003887929,0.03775133,0.01255517,0.003557693,0.03662438,0.01211576
3391.0,0.003887144,0.03775137,0.01255494,0.0035571,0.03662523,0.01211584
3392.0,0.00388631,0.03775197,0.01255486,0.003557429,0.03662737,0.01211659
3393.0,0.00388366,0.03775455,0.01255482,0.003554782,0.03663308,0.01211754
3394.0,0.00388392,0.03775395,0.01255472,0.003556886,0.03663284,0.01211808
3395.0,0.003884211,0.03775349,0.01255467,0.003557854,0.03663253,0.01211827
3396.0,0.003884864,0.03775235,0.01255453,0.003560592,0.03663198,0.01211891
3397.0,0.003885467,0.03775118,0.01255436,0.003563594,0.03663244,0.01211993
3398.0,0.003886246,0.03774971,0.01255416,0.003565631,0.03663063,0.01211999
3399.0,0.00388602,0.0377494,0.012554,0.003564539,0.03663023,0.01211954
3400.0,0.003885553,0.03774942,0.01255386,0.003562289,0.03663009,0.01211884
3401.0,0.003885397,0.03774927,0.01255377,0.003561377,0.03663014,0.01211859
3402.0,0.003884314,0.0377492,0.01255341,0.003558207,0.0366303,0.0121177
3403.0,0.003884024,0.0377493,0.01255335,0.003555743,0.0366293,0.01211668
3404.0,0.003882699,0.03774917,0.0125529,0.003555378,0.03663049,0.01211693
3405.0,0.003882195,0.0377491,0.01255273,0.003556002,0.03663022,0.01211703
3406.0,0.003881602,0.03774903,0.01255252,0.003555987,0.03662891,0.01211663
3407.0,0.003880812,0.03774883,0.01255222,0.003555586,0.03662778,0.01211617
3408.0,0.003881206,0.03774993,0.01255267,0.003554531,0.03662947,0.01211637
3409.0,0.003880414,0.03774866,0.01255204,0.003554621,0.03662782,0.0121159
3410.0,0.00387975,0.03774835,0.01255174,0.003553333,0.03662767,0.01211548
3411.0,0.003880219,0.03774737,0.01255159,0.003553886,0.03662735,0.01211554
3412.0,0.003881303,0.03774543,0.01255135,0.003555127,0.03662599,0.0121155
3413.0,0.003885035,0.03774108,0.01255119,0.003563293,0.03662247,0.01211683
3414.0,0.003884246,0.0377412,0.01255098,0.003562035,0.03662236,0.01211643
3415.0,0.003883837,0.03774101,0.0125508,0.003560446,0.03662177,0.01211578
3416.0,0.003883956,0.03774046,0.01255067,0.003560468,0.0366206,0.01211544
3417.0,0.003883693,0.03774027,0.01255053,0.003559392,0.03662038,0.01211505
3418.0,0.003884644,0.0377397,0.01255066,0.003561448,0.03661738,0.01211475
3419.0,0.003883877,0.03773974,0.01255043,0.00356001,0.03661889,0.01211478
3420.0,0.003882671,0.03774039,0.01255025,0.003556651,0.0366204,0.01211425
3421.0,0.003881447,0.03774122,0.01255012,0.003553614,0.03662212,0.01211388
3422.0,0.003880684,0.03774163,0.01255001,0.003551646,0.03662315,0.01211362
3423.0,0.003879912,0.03774203,0.01254989,0.003550058,0.03662381,0.01211335
3424.0,0.00388007,0.0377412,0.01254969,0.003549956,0.03662284,0.01211303
3425.0,0.003881181,0.03773923,0.01254944,0.00355195,0.03661961,0.01211263
3426.0,0.003883132,0.03773637,0.01254919,0.003555511,0.03661452,0.01211214
3427.0,0.003885113,0.03773315,0.01254883,0.003559452,0.03660977,0.01211186
3428.0,0.003883441,0.03773345,0.0125484,0.003564946,0.03661081,0.01211379
3429.0,0.003883347,0.03773263,0.01254813,0.003560021,0.03660556,0.01211076
3430.0,0.003881705,0.03773379,0.01254797,0.003557421,0.03660968,0.01211124
3431.0,0.003879306,0.03773572,0.01254781,0.003553819,0.03661466,0.01211169
3432.0,0.003876802,0.0377376,0.0125476,0.00354998,0.0366199,0.01211215
3433.0,0.003874682,0.037739,0.01254736,0.003546989,0.03662332,0.0121123
3434.0,0.003874703,0.03773811,0.0125471,0.003547319,0.03662142,0.01211183
3435.0,0.00387641,0.0377356,0.01254688,0.003551709,0.03661634,0.01211158
3436.0,0.003875807,0.03773568,0.01254672,0.003552273,0.03661411,0.01211107
3437.0,0.003876487,0.03773422,0.01254648,0.003555344,0.03661238,0.01211145
3438.0,0.003876423,0.0377336,0.01254628,0.003558166,0.03661248,0.01211231
3439.0,0.003875884,0.0377337,0.01254614,0.003558345,0.03661312,0.01211255
3440.0,0.003877356,0.03773146,0.01254592,0.003558651,0.03661027,0.01211178
3441.0,0.003876825,0.03773135,0.01254572,0.003554701,0.03660968,0.01211044
3442.0,0.003877278,0.03773052,0.01254562,0.00355238,0.03660729,0.01210904
3443.0,0.003877987,0.03772938,0.01254549,0.003550201,0.03660388,0.01210737
3444.0,0.003878801,0.03772783,0.01254528,0.003550046,0.03659755,0.01210541
3445.0,0.003879083,0.0377268,0.01254505,0.003548778,0.03659289,0.01210363
3446.0,0.003878111,0.03772677,0.01254475,0.003549682,0.03658989,0.01210298
3447.0,0.003876456,0.03772931,0.012545,0.003551127,0.03659093,0.01210372
3448.0,0.003877226,0.03772728,0.01254462,0.003549908,0.03658987,0.01210305
3449.0,0.003875213,0.03772871,0.01254443,0.003549946,0.03659178,0.01210363
3450.0,0.003874084,0.03772958,0.01254435,0.003548998,0.03659342,0.01210385
3451.0,0.003871966,0.03773108,0.01254415,0.003545349,0.03659454,0.01210312
3452.0,0.003869694,0.03773229,0.01254381,0.003540935,0.03659168,0.01210096
3453.0,0.003871363,0.0377292,0.01254339,0.003537131,0.03658033,0.01209642
3454.0,0.003870281,0.03772889,0.01254297,0.003536271,0.03657441,0.01209438
3455.0,0.003870926,0.0377274,0.01254272,0.00353782,0.03657014,0.01209354
3456.0,0.003873697,0.03772391,0.01254252,0.003542845,0.03656377,0.01209309
3457.0,0.003872594,0.03772437,0.01254232,0.003542111,0.03656445,0.01209307
3458.0,0.003870592,0.0377256,0.01254207,0.003541217,0.03656642,0.01209341
3459.0,0.0038678,0.03772763,0.01254182,0.003539662,0.03656939,0.01209385
3460.0,0.003864893,0.03773002,0.01254165,0.003535645,0.03656898,0.01209255
3461.0,0.003862837,0.03773108,0.01254133,0.003534109,0.03657043,0.01209254
3462.0,0.003861697,0.03773143,0.01254108,0.003532278,0.03656956,0.01209174
3463.0,0.00386113,0.03773135,0.01254088,0.003530992,0.03656766,0.01209079
3464.0,0.003860744,0.03773141,0.01254078,0.003528664,0.03656547,0.01208945
3465.0,0.003861029,0.03773026,0.01254053,0.003530793,0.0365642,0.01208969
3466.0,0.00386159,0.03772918,0.01254037,0.003533107,0.03656383,0.01209025
3467.0,0.003862144,0.03772816,0.01254024,0.00353525,0.03656405,0.01209095
3468.0,0.00386239,0.03772733,0.01254006,0.003534956,0.03656447,0.01209099
3469.0,0.003863402,0.03772564,0.01253987,0.003535578,0.03656347,0.01209087
3470.0,0.003863943,0.03772427,0.01253962,0.003532999,0.03656514,0.01209062
3471.0,0.00386366,0.03772407,0.01253947,0.003532286,0.03656367,0.01208997
3472.0,0.00386333,0.03772397,0.01253934,0.003530475,0.03656226,0.01208901
3473.0,0.003863533,0.03772305,0.01253913,0.003530776,0.03656219,0.01208907
3474.0,0.003863857,0.0377224,0.01253903,0.003531544,0.03656287,0.01208951
3475.0,0.003863912,0.03772166,0.01253883,0.003531289,0.03656512,0.01209011
3476.0,0.003862543,0.03772219,0.01253856,0.003527038,0.03656847,0.01208988
3477.0,0.003860392,0.03772313,0.01253819,0.003516656,0.03657243,0.01208806
3478.0,0.003859093,0.03772371,0.01253796,0.003514355,0.03657369,0.01208777
3479.0,0.003858427,0.03772372,0.01253776,0.003512674,0.03657157,0.01208664
3480.0,0.003858694,0.03772313,0.01253766,0.003512731,0.03656897,0.01208587
3481.0,0.003859124,0.03772217,0.01253751,0.003512896,0.03656629,0.01208511
3482.0,0.003860215,0.03772018,0.01253724,0.003513848,0.03655965,0.01208338
3483.0,0.003860898,0.03771868,0.012537,0.003516432,0.0365586,0.01208381
3484.0,0.003860955,0.0377181,0.01253684,0.003517597,0.03655904,0.01208428
3485.0,0.003861006,0.0377175,0.01253668,0.003518812,0.0365578,0.01208426
3486.0,0.003858964,0.0377186,0.01253638,0.003514836,0.0365592,0.01208352
3487.0,0.003858582,0.03771815,0.01253613,0.003514626,0.03655881,0.01208335
3488.0,0.00385821,0.03771787,0.01253593,0.003512794,0.03655876,0.0120828
3489.0,0.003858715,0.03771726,0.0125359,0.003509623,0.03655877,0.01208188
3490.0,0.003858746,0.03771667,0.01253573,0.003510862,0.03655897,0.0120823
3491.0,0.003859078,0.03771613,0.01253567,0.003511843,0.03655906,0.01208261
3492.0,0.003860281,0.03771427,0.01253549,0.003515233,0.03655962,0.01208377
3493.0,0.003860485,0.03771357,0.01253534,0.003516854,0.03656032,0.01208445
3494.0,0.003860672,0.03771285,0.01253518,0.003518603,0.03656079,0.0120851
3495.0,0.0038617,0.03771148,0.01253508,0.003521577,0.03655916,0.01208548
3496.0,0.003860714,0.03771198,0.01253493,0.003520604,0.0365593,0.01208523
3497.0,0.00386025,0.03771201,0.01253479,0.003520801,0.03655882,0.01208515
3498.0,0.003860797,0.03771086,0.01253462,0.003523177,0.03655798,0.01208558
3499.0,0.003863422,0.03770717,0.01253432,0.003528642,0.03655639,0.0120867
3500.0,0.003865777,0.03770464,0.01253428,0.003535335,0.03655546,0.01208837
3501.0,0.003866573,0.0377026,0.01253391,0.003535228,0.03655434,0.012088
3502.0,0.003866548,0.03770214,0.01253377,0.003534321,0.03655412,0.01208767
3503.0,0.003865417,0.03770249,0.01253352,0.003531761,0.03655532,0.01208729
3504.0,0.003863347,0.037704,0.01253334,0.003528579,0.03655785,0.01208712
3505.0,0.003859303,0.03770779,0.01253323,0.003523957,0.03656506,0.01208795
3506.0,0.003859374,0.03770723,0.01253309,0.003524613,0.03656375,0.01208775
3507.0,0.003859227,0.03770705,0.01253299,0.003525527,0.03656362,0.01208798
3508.0,0.003858872,0.03770705,0.01253288,0.00352635,0.03656431,0.01208842
3509.0,0.003858263,0.03770683,0.01253262,0.003527429,0.03656493,0.01208893
3510.0,0.003859547,0.03770434,0.01253227,0.003527294,0.036561,0.0120877
3511.0,0.003859475,0.03770318,0.0125319,0.003524679,0.03655944,0.01208647
3512.0,0.003860075,0.03770184,0.01253168,0.003524522,0.03655757,0.01208585
3513.0,0.003861232,0.03770004,0.0125315,0.003521757,0.03655499,0.01208427
3514.0,0.003861363,0.0376995,0.01253137,0.003522077,0.03655477,0.01208429
3515.0,0.003861905,0.03769694,0.01253077,0.003524927,0.0365554,0.01208531
3516.0,0.003861533,0.03769644,0.01253051,0.003527858,0.0365575,0.01208681
3517.0,0.003860529,0.03769771,0.01253058,0.003530314,0.03656164,0.01208878
3518.0,0.003860822,0.03769663,0.01253035,0.00352874,0.03655902,0.01208752
3519.0,0.003860568,0.03769632,0.01253017,0.003531781,0.03656099,0.01208901
3520.0,0.003860386,0.03769612,0.01253006,0.003532995,0.03656124,0.01208944
3521.0,0.00386043,0.03769547,0.01252988,0.003533207,0.03656074,0.01208935
3522.0,0.003860903,0.03769399,0.01252957,0.003532786,0.03655952,0.01208886
3523.0,0.003862995,0.03769111,0.01252935,0.003535127,0.03656061,0.01208987
3524.0,0.003863456,0.03768993,0.01252914,0.003533457,0.03656007,0.01208922
3525.0,0.003863043,0.03768997,0.01252903,0.003532753,0.0365611,0.01208932
3526.0,0.003862708,0.0376895,0.01252878,0.003531442,0.03656201,0.01208922
3527.0,0.003861654,0.03768934,0.01252841,0.003528562,0.03656306,0.01208869
3528.0,0.003861944,0.0376881,0.01252812,0.0035258,0.03656203,0.01208758
3529.0,0.003861989,0.03768747,0.01252795,0.003525903,0.03656013,0.01208703
3530.0,0.003862415,0.03768659,0.01252782,0.003527004,0.03655858,0.01208688
3531.0,0.003862938,0.03768534,0.0125276,0.003529421,0.03655918,0.01208777
3532.0,0.00386641,0.03768029,0.01252715,0.00353322,0.03655651,0.01208807
3533.0,0.003864727,0.03768103,0.01252685,0.003536826,0.03656926,0.01209298
3534.0,0.003864896,0.03768017,0.01252665,0.003536741,0.03656939,0.012093
3535.0,0.003864645,0.03767987,0.01252648,0.003533424,0.03656915,0.01209195
3536.0,0.003863342,0.03768059,0.01252629,0.003530857,0.03657196,0.01209205
3537.0,0.003862114,0.03768113,0.01252608,0.00352566,0.03657549,0.01209161
3538.0,0.003861136,0.03768146,0.01252588,0.003526446,0.03657763,0.01209248
3539.0,0.003860273,0.03768169,0.01252568,0.003529326,0.03658045,0.01209417
3540.0,0.003860264,0.03768138,0.01252558,0.003531123,0.03658118,0.01209492
3541.0,0.003860594,0.03767992,0.01252525,0.003536871,0.03658223,0.01209692
3542.0,0.003863282,0.03767998,0.01252609,0.003551267,0.03659245,0.01210422
3543.0,0.003860947,0.03767921,0.01252514,0.003540084,0.03658412,0.01209843
3544.0,0.003861431,0.03767812,0.01252496,0.003541674,0.03658326,0.01209863
3545.0,0.003862269,0.03767673,0.0125248,0.003543039,0.03658117,0.0120984
3546.0,0.003862488,0.03767589,0.01252462,0.003541709,0.03658004,0.01209767
3547.0,0.003862615,0.03767533,0.01252449,0.003540233,0.03657878,0.01209686
3548.0,0.003862719,0.0376748,0.01252436,0.003539475,0.03657787,0.01209636
3549.0,0.003863116,0.03767396,0.01252423,0.003541314,0.03657859,0.01209712
3550.0,0.003862848,0.03767373,0.01252408,0.003541166,0.03657951,0.01209735
3551.0,0.003862501,0.03767354,0.01252392,0.003541856,0.036582,0.01209831
3552.0,0.00386203,0.03767358,0.01252378,0.003541752,0.03658515,0.01209923
3553.0,0.003861336,0.03767376,0.01252362,0.003540304,0.03658796,0.01209965
3554.0,0.003860858,0.0376735,0.0125234,0.003538861,0.0365893,0.01209964
3555.0,0.003862032,0.03767107,0.01252303,0.003537119,0.03658275,0.01209715
3556.0,0.003861573,0.03767061,0.01252275,0.003540243,0.03658362,0.01209832
3557.0,0.003863434,0.03766811,0.01252257,0.003543651,0.03657725,0.0120974
3558.0,0.003863546,0.03766746,0.01252241,0.003545129,0.03657551,0.0120973
3559.0,0.003863816,0.03766662,0.01252224,0.003547958,0.0365737,0.01209758
3560.0,0.003863354,0.03766667,0.01252211,0.003550441,0.03657437,0.01209852
