epoch,train-rmse-E,train-rmse-F,train-loss,test-rmse-E,test-rmse-F,test-loss
4185.0,0.02204724,0.1948672,0.0654477,0.02731979,0.225553,0.07637924
4186.0,0.02204778,0.1948623,0.06544644,0.02731993,0.2255598,0.0763813
4187.0,0.02205164,0.1948561,0.06544591,0.02733239,0.2256062,0.07639943
4188.0,0.02205171,0.1948484,0.06544363,0.02731905,0.2255992,0.0763926
4189.0,0.02205358,0.1948437,0.06544284,0.02731465,0.2256018,0.0763918
4190.0,0.0220573,0.1948352,0.06544158,0.02731203,0.2256143,0.07639455
4191.0,0.02206008,0.1948262,0.06543983,0.0273073,0.2256437,0.07640154
4192.0,0.02206625,0.1948166,0.06543906,0.02732113,0.225669,0.07641397
4193.0,0.02206054,0.1948177,0.06543745,0.02731258,0.2256762,0.07641303
4194.0,0.02205777,0.1948189,0.06543687,0.0273109,0.2256786,0.07641314
4195.0,0.02205486,0.1948182,0.06543569,0.02730509,0.2256879,0.07641381
4196.0,0.02205606,0.1948126,0.06543444,0.02730005,0.2256958,0.07641435
4197.0,0.02205425,0.194808,0.06543244,0.02728448,0.2257232,0.07641688
4198.0,0.022057,0.1948012,0.06543136,0.02727918,0.225727,0.07641612
4199.0,0.02206027,0.1947926,0.06542989,0.02727373,0.2257287,0.07641465
4200.0,0.02206521,0.1947842,0.06542907,0.02726346,0.2257187,0.07640804
4201.0,0.02206153,0.1947824,0.06542727,0.02726756,0.2257162,0.07640876
4202.0,0.02205679,0.1947841,0.0654262,0.0272705,0.2257106,0.07640816
4203.0,0.02205176,0.1947868,0.0654253,0.02727088,0.2257062,0.07640702
4204.0,0.02204756,0.1947867,0.06542385,0.02726873,0.2257123,0.07640803
4205.0,0.02205963,0.1947985,0.06543142,0.0273111,0.2257165,0.07642442
4206.0,0.02204593,0.1947858,0.06542304,0.02727492,0.2257103,0.07640966
4207.0,0.0220435,0.1947829,0.06542135,0.02726852,0.2257331,0.0764141
4208.0,0.02204537,0.1947777,0.06542045,0.02726784,0.2257477,0.07641818
4209.0,0.02205068,0.1947663,0.06541885,0.02727305,0.2257693,0.07642642
4210.0,0.02205543,0.1947551,0.06541709,0.0272799,0.2257977,0.07643726
4211.0,0.02206387,0.1947418,0.065416,0.02731262,0.2258406,0.07646161
4212.0,0.02205948,0.1947406,0.06541414,0.02730291,0.2258217,0.07645254
4213.0,0.0220554,0.1947423,0.06541327,0.02730098,0.2258153,0.07644997
4214.0,0.02205256,0.194741,0.06541194,0.02730205,0.2258098,0.07644874
4215.0,0.02205312,0.1947348,0.06541027,0.02730457,0.2258159,0.07645144
4216.0,0.02205304,0.1947287,0.06540842,0.02730429,0.2258005,0.07644678
4217.0,0.02205577,0.1947212,0.06540712,0.0273114,0.2257764,0.0764422
4218.0,0.02205828,0.1947157,0.06540634,0.02730617,0.2257656,0.07643713
4219.0,0.02205918,0.1947117,0.06540543,0.02731091,0.2257432,0.07643224
4220.0,0.02205675,0.1947097,0.06540403,0.02731208,0.225713,0.07642372
4221.0,0.02205171,0.1947097,0.06540233,0.02730607,0.225696,0.07641654
4222.0,0.02204224,0.194714,0.06540041,0.02729535,0.2256931,0.07641187
4223.0,0.02203689,0.1947147,0.06539883,0.02728126,0.2257103,0.07641192
4224.0,0.02203245,0.1947191,0.06539864,0.02726646,0.2257695,0.07642412
4225.0,0.02203316,0.1947155,0.0653978,0.02727222,0.22574,0.07641746
4226.0,0.02203377,0.1947103,0.06539646,0.02725916,0.2257559,0.0764175
4227.0,0.02203579,0.1947047,0.06539548,0.02725244,0.2257598,0.07641626
4228.0,0.02203828,0.1946965,0.06539386,0.02724294,0.225757,0.07641205
4229.0,0.02203697,0.1946916,0.06539198,0.02723374,0.2257575,0.07640892
4230.0,0.02204773,0.1946947,0.06539652,0.02720419,0.2258155,0.07641553
4231.0,0.02203608,0.1946901,0.06539123,0.02722236,0.2257714,0.07640895
4232.0,0.02203048,0.1946901,0.06538935,0.02721659,0.2257795,0.07640929
4233.0,0.02202577,0.1946916,0.0653882,0.02721257,0.2257951,0.07641249
4234.0,0.02201951,0.1946925,0.06538637,0.02720348,0.2258374,0.07642174
4235.0,0.02201667,0.1946878,0.06538399,0.0271912,0.2258842,0.07643121
4236.0,0.02203226,0.1946898,0.06538984,0.02721339,0.2259784,0.07646695
4237.0,0.02201787,0.1946831,0.06538302,0.02719478,0.2259059,0.07643889
4238.0,0.0220189,0.194674,0.06538065,0.02717742,0.2259425,0.07644354
4239.0,0.02202191,0.1946663,0.06537937,0.0271718,0.225933,0.07643873
4240.0,0.02202624,0.194655,0.06537745,0.02716503,0.2259017,0.07642707
4241.0,0.02202939,0.1946453,0.06537564,0.02715911,0.2258596,0.07641251
4242.0,0.02202639,0.1946423,0.06537372,0.02713894,0.225871,0.07640872
4243.0,0.02202125,0.1946428,0.06537214,0.0271391,0.2258662,0.07640737
4244.0,0.02201469,0.1946459,0.06537086,0.02712537,0.2258987,0.07641209
4245.0,0.02200892,0.1946488,0.06536979,0.02712613,0.2259213,0.07641905
4246.0,0.02200853,0.1946468,0.06536907,0.02712207,0.2259338,0.07642131
4247.0,0.02200986,0.1946393,0.06536728,0.02711219,0.2259626,0.0764263
4248.0,0.02201128,0.1946362,0.06536682,0.02710659,0.2259844,0.07643078
4249.0,0.02201145,0.1946312,0.0653654,0.02710906,0.2259661,0.07642625
4250.0,0.02201296,0.1946255,0.06536419,0.02711622,0.2259455,0.07642269
4251.0,0.02201666,0.1946171,0.06536295,0.02712158,0.2259249,0.0764185
4252.0,0.02202077,0.1946121,0.06536283,0.02713886,0.2259126,0.076421
4253.0,0.02201796,0.1946128,0.06536211,0.02712984,0.225917,0.0764191
4254.0,0.02201967,0.1946076,0.06536115,0.02712944,0.2259124,0.0764176
4255.0,0.02202219,0.1946004,0.06535983,0.02712294,0.2259153,0.07641614
4256.0,0.02202626,0.194593,0.065359,0.02712737,0.2259015,0.07641363
4257.0,0.02202674,0.1945894,0.06535809,0.0271254,0.2258965,0.07641147
4258.0,0.02202837,0.1945838,0.06535697,0.02712768,0.2258807,0.07640759
4259.0,0.02202823,0.194581,0.0653561,0.02712985,0.2258756,0.07640685
4260.0,0.02202845,0.1945733,0.06535387,0.02714288,0.2258998,0.07641863
4261.0,0.02202564,0.1945737,0.06535306,0.02713491,0.2259407,0.07642789
4262.0,0.02202412,0.1945699,0.06535141,0.02713882,0.2259506,0.07643221
4263.0,0.02202401,0.1945673,0.06535058,0.02714032,0.2259743,0.07643975
4264.0,0.02202509,0.1945624,0.0653495,0.02714206,0.2260089,0.07645061
4265.0,0.02202826,0.1945524,0.06534759,0.02714854,0.2260399,0.07646205
4266.0,0.02202564,0.1945471,0.06534513,0.0271521,0.2261144,0.07648534
4267.0,0.02203193,0.1945367,0.06534416,0.02718325,0.2261203,0.07649815
4268.0,0.02202482,0.1945385,0.0653423,0.02716631,0.2260967,0.07648515
4269.0,0.02202258,0.1945391,0.06534173,0.02716329,0.2260841,0.07648037
4270.0,0.02202086,0.1945387,0.06534102,0.02716346,0.2260818,0.07647976
4271.0,0.02201787,0.194536,0.0653392,0.02716532,0.226106,0.07648757
4272.0,0.02201553,0.1945296,0.06533652,0.02716848,0.2261667,0.07650663
4273.0,0.02200535,0.1945416,0.06533666,0.02716434,0.2262743,0.07653696
4274.0,0.02200802,0.1945324,0.06533482,0.0271642,0.2262171,0.07652
4275.0,0.02200859,0.1945259,0.06533307,0.02716202,0.2262442,0.07652723
4276.0,0.02201088,0.1945192,0.06533185,0.02716485,0.2262719,0.07653644
4277.0,0.02200874,0.1945186,0.06533095,0.02715931,0.2262523,0.07652869
4278.0,0.02200501,0.1945195,0.06532998,0.02715457,0.2262301,0.07652045
4279.0,0.02199851,0.1945262,0.06532976,0.02715981,0.2261599,0.07650154
4280.0,0.02200008,0.194521,0.06532876,0.02715611,0.2261917,0.07650964
4281.0,0.02199183,0.1945256,0.06532735,0.02714557,0.2261819,0.076503
4282.0,0.02199014,0.1945257,0.06532679,0.02714646,0.2261974,0.07650789
4283.0,0.02198466,0.1945237,0.06532437,0.02715216,0.2262719,0.07653193
4284.0,0.02198174,0.1945222,0.06532292,0.02717387,0.2262822,0.07654269
4285.0,0.02198376,0.1945142,0.06532122,0.02717805,0.2262802,0.07654357
4286.0,0.02199147,0.1944998,0.06531954,0.02719303,0.2262435,0.07653806
4287.0,0.02199712,0.1944896,0.06531839,0.02719807,0.2261899,0.07652401
4288.0,0.02200472,0.1944756,0.06531679,0.02721335,0.2261113,0.07650621
4289.0,0.02200504,0.194469,0.06531493,0.02721527,0.2260821,0.07649825
4290.0,0.02200008,0.194468,0.06531297,0.02721345,0.226076,0.07649581
4291.0,0.02199282,0.1944688,0.06531078,0.02721136,0.2260776,0.07649554
4292.0,0.02198446,0.1944684,0.06530784,0.02719579,0.2261256,0.07650419
4293.0,0.0219869,0.194472,0.06530973,0.02722715,0.2260459,0.07649179
4294.0,0.02198122,0.1944668,0.06530625,0.02720494,0.226091,0.07649719
4295.0,0.02198066,0.1944637,0.06530514,0.02720066,0.2261088,0.07650094
4296.0,0.02198117,0.1944585,0.06530377,0.02719655,0.2261136,0.07650092
4297.0,0.02198142,0.1944524,0.06530204,0.02719129,0.2261137,0.07649905
4298.0,0.0219879,0.1944407,0.06530075,0.02718918,0.2260345,0.0764749
4299.0,0.02198301,0.1944368,0.06529793,0.0271836,0.2260411,0.07647486
4300.0,0.02198093,0.1944359,0.06529697,0.027182,0.2260308,0.07647126
4301.0,0.02198104,0.1944324,0.06529596,0.02718511,0.2260006,0.07646343
4302.0,0.02198135,0.1944273,0.06529454,0.02718583,0.2259692,0.0764544
4303.0,0.0219823,0.19442,0.0652927,0.02718377,0.2259314,0.07644249
4304.0,0.02198641,0.1944152,0.06529265,0.02719692,0.2258677,0.07642837
4305.0,0.02198281,0.1944161,0.06529171,0.02718911,0.2258979,0.07643451
4306.0,0.02198196,0.1944151,0.0652911,0.0271872,0.2259083,0.07643692
4307.0,0.02198062,0.1944117,0.06528966,0.02718316,0.2259169,0.076438
4308.0,0.02197767,0.1944088,0.0652878,0.02718847,0.2259025,0.07643564
4309.0,0.02197953,0.1944022,0.06528646,0.02718456,0.2258443,0.07641705
4310.0,0.02197794,0.1943997,0.06528519,0.02719216,0.2258304,0.07641564
4311.0,0.02197749,0.1943971,0.06528426,0.02719819,0.2258021,0.07640942
4312.0,0.02197744,0.1943936,0.0652832,0.02720222,0.2257691,0.07640111
4313.0,0.0219794,0.1943841,0.06528104,0.02720301,0.2257045,0.07638229
4314.0,0.02197884,0.1943803,0.0652797,0.02721344,0.225627,0.07636311
4315.0,0.02197499,0.1943792,0.06527808,0.02720082,0.2256468,0.07636447
4316.0,0.02197277,0.1943778,0.06527691,0.02719101,0.225661,0.07636517
4317.0,0.02197039,0.1943762,0.06527562,0.02717913,0.2256691,0.07636333
4318.0,0.02197007,0.1943714,0.06527411,0.02717712,0.2256643,0.0763612
4319.0,0.02196761,0.194369,0.06527257,0.02717317,0.2256577,0.07635786
4320.0,0.02196818,0.1943648,0.06527151,0.02717899,0.2256439,0.07635585
4321.0,0.02197052,0.1943584,0.06527039,0.02718642,0.2256377,0.07635667
4322.0,0.02197703,0.1943424,0.06526782,0.02720113,0.2256402,0.07636262
4323.0,0.0219902,0.194334,0.06526973,0.0272343,0.2256774,0.07638544
4324.0,0.02197901,0.1943373,0.06526696,0.02721069,0.2256517,0.07636942
4325.0,0.02198264,0.1943281,0.06526545,0.02721546,0.22568,0.0763795
4326.0,0.02198278,0.1943248,0.0652645,0.02721633,0.225689,0.07638248
4327.0,0.02198047,0.1943249,0.06526375,0.02721615,0.2257051,0.07638716
4328.0,0.02197594,0.1943266,0.06526274,0.02721193,0.225721,0.07639034
4329.0,0.02197051,0.1943285,0.06526149,0.02721261,0.2257254,0.0763919
4330.0,0.0219665,0.1943277,0.06525988,0.0272136,0.2257413,0.07639696
4331.0,0.02196183,0.1943258,0.06525774,0.02721241,0.2257642,0.07640329
4332.0,0.02196188,0.1943185,0.06525559,0.02720294,0.2258063,0.07641235
4333.0,0.02195663,0.1943173,0.06525347,0.02719232,0.2258173,0.07641182
4334.0,0.02195636,0.1943127,0.06525202,0.02718755,0.2258073,0.07640716
4335.0,0.0219641,0.1943064,0.06525273,0.02716896,0.2257429,0.07638152
4336.0,0.02195813,0.1943076,0.06525108,0.02717831,0.2257774,0.07639506
4337.0,0.02195892,0.1943026,0.06524986,0.02718073,0.2257601,0.0763908
4338.0,0.0219599,0.1942978,0.06524876,0.02718811,0.2257425,0.07638822
4339.0,0.02196261,0.194288,0.06524675,0.02720372,0.225708,0.07638358
4340.0,0.02197182,0.1942778,0.06524682,0.02724732,0.2256923,0.07639448
4341.0,0.0219657,0.1942811,0.06524574,0.02722406,0.2256985,0.07638802
4342.0,0.02196577,0.1942766,0.06524443,0.02722882,0.2256969,0.07638924
4343.0,0.02196854,0.1942675,0.06524265,0.02724206,0.2257031,0.0763958
4344.0,0.02196735,0.1942647,0.0652414,0.02723934,0.2257349,0.07640424
4345.0,0.02196583,0.1942632,0.06524045,0.02723705,0.2257411,0.07640526
4346.0,0.02196205,0.1942597,0.06523815,0.02723306,0.2257467,0.07640548
4347.0,0.02195831,0.194258,0.06523637,0.02722985,0.2257172,0.07639561
4348.0,0.02195159,0.1942673,0.06523689,0.02723949,0.225642,0.07637684
4349.0,0.02195278,0.1942596,0.065235,0.02723226,0.2256803,0.07638557
4350.0,0.02194792,0.1942593,0.06523327,0.02722909,0.2256205,0.07636677
4351.0,0.02194707,0.1942572,0.06523234,0.02722857,0.225572,0.07635227
4352.0,0.02194762,0.1942525,0.06523112,0.0272346,0.2254936,0.07633126
4353.0,0.02194745,0.1942477,0.06522966,0.02723124,0.2254596,0.07632
4354.0,0.02194855,0.1942411,0.06522806,0.02722804,0.2254303,0.07631023
4355.0,0.02194973,0.1942356,0.06522682,0.02722499,0.2254123,0.0763038
4356.0,0.02195433,0.1942235,0.06522475,0.02721584,0.225391,0.07629425
4357.0,0.02195846,0.1942124,0.06522285,0.02721111,0.2253524,0.07628116
4358.0,0.02195848,0.1942085,0.0652217,0.02720996,0.2253591,0.07628273
4359.0,0.02195907,0.194202,0.06521995,0.02720963,0.2253617,0.07628338
4360.0,0.02195922,0.1941957,0.06521813,0.02720771,0.2253556,0.07628088
4361.0,0.02195561,0.1941968,0.06521724,0.02722336,0.2253737,0.07629183
4362.0,0.02195016,0.1941921,0.065214,0.02720145,0.2253475,0.07627627
4363.0,0.02194849,0.1941904,0.06521294,0.02720076,0.2253433,0.07627477
4364.0,0.02194297,0.1941915,0.06521141,0.02720339,0.225345,0.0762762
4365.0,0.02193895,0.194191,0.06520992,0.02720286,0.2253403,0.07627464
4366.0,0.02193467,0.1941905,0.06520832,0.02721787,0.2253316,0.07627744
4367.0,0.0219309,0.1941906,0.06520708,0.02721874,0.2253272,0.07627644
4368.0,0.02193226,0.1941863,0.06520625,0.0272261,0.2252901,0.07626809
4369.0,0.02193441,0.1941808,0.06520536,0.02722668,0.2252747,0.07626375
4370.0,0.02194126,0.1941678,0.06520376,0.02723102,0.225224,0.07625034
4371.0,0.02194608,0.1941581,0.06520251,0.02723603,0.2251862,0.07624096
4372.0,0.02195553,0.194141,0.06520061,0.02724864,0.2251224,0.07622663
4373.0,0.02197174,0.1941249,0.06520126,0.02727293,0.2250951,0.07622725
4374.0,0.0219603,0.1941324,0.06519964,0.02725727,0.225109,0.07622576
4375.0,0.02196117,0.1941272,0.06519839,0.02726041,0.225098,0.07622362
4376.0,0.02196063,0.1941242,0.0651973,0.02726047,0.2250999,0.07622422
4377.0,0.0219598,0.1941221,0.0651964,0.02727014,0.2250949,0.0762262
4378.0,0.02195843,0.1941201,0.06519535,0.02727057,0.2250863,0.07622381
4379.0,0.02195591,0.1941151,0.065193,0.02727753,0.2250436,0.07621368
4380.0,0.0219541,0.1941133,0.06519188,0.02728181,0.2250253,0.07620981
4381.0,0.02194794,0.1941143,0.06519008,0.02728654,0.2249977,0.07620335
4382.0,0.02194405,0.194114,0.0651887,0.02728353,0.2250095,0.07620577
4383.0,0.02194171,0.1941123,0.0651874,0.02728049,0.2250094,0.07620464
4384.0,0.02193903,0.1941094,0.06518563,0.02727432,0.2250085,0.07620217
4385.0,0.02193769,0.1941067,0.06518437,0.02727553,0.224985,0.07619566
4386.0,0.02193622,0.1941062,0.06518373,0.02726325,0.2249197,0.076172
4387.0,0.02193201,0.194102,0.06518108,0.02727689,0.224894,0.07616929
4388.0,0.02193098,0.1941008,0.06518035,0.02728128,0.2248858,0.07616843
4389.0,0.02192876,0.1940998,0.06517931,0.02728449,0.2248766,0.07616688
4390.0,0.02192723,0.194097,0.06517798,0.02728763,0.2248884,0.07617149
4391.0,0.02192877,0.1941019,0.06517995,0.0272789,0.224965,0.07619098
4392.0,0.02192565,0.1940958,0.0651771,0.02728279,0.2249129,0.07617697
4393.0,0.02192525,0.1940912,0.06517557,0.02728813,0.2249528,0.07619067
4394.0,0.02192745,0.1940857,0.06517468,0.02729316,0.22498,0.0762005
4395.0,0.02193023,0.1940789,0.06517358,0.02729906,0.2249953,0.07620713
4396.0,0.02193379,0.1940695,0.065172,0.02730755,0.2250026,0.07621234
4397.0,0.02193693,0.1940591,0.06516995,0.02731138,0.2250026,0.0762137
4398.0,0.02194165,0.1940573,0.065171,0.02731538,0.2250375,0.07622543
4399.0,0.0219362,0.1940558,0.06516872,0.02731078,0.2250151,0.07621718
4400.0,0.0219352,0.1940525,0.06516741,0.0273072,0.225004,0.07621261
4401.0,0.0219349,0.1940503,0.06516663,0.02729859,0.2249922,0.07620605
4402.0,0.02193441,0.1940479,0.06516576,0.02729468,0.2249795,0.07620091
4403.0,0.02193718,0.1940396,0.06516423,0.0272907,0.2249568,0.07619276
4404.0,0.02194413,0.1940269,0.06516279,0.02730031,0.2249254,0.07618694
4405.0,0.02194582,0.1940199,0.06516128,0.0272992,0.2249301,0.07618794
4406.0,0.02194535,0.1940165,0.06516009,0.02730329,0.2249392,0.07619209
4407.0,0.02194143,0.1940157,0.06515855,0.02730274,0.2249681,0.07620042
4408.0,0.02193021,0.1940218,0.06515657,0.02730244,0.225011,0.07621299
4409.0,0.0219237,0.1940231,0.06515479,0.02729082,0.2250604,0.07622339
4410.0,0.02192107,0.1940217,0.06515349,0.02728621,0.225069,0.07622429
4411.0,0.02192055,0.194016,0.0651516,0.02727637,0.2250492,0.07621494
4412.0,0.02192228,0.1940095,0.06515025,0.02729069,0.2250579,0.07622261
4413.0,0.02192381,0.1940034,0.06514894,0.02729141,0.2250402,0.07621764
4414.0,0.02193055,0.193988,0.06514662,0.02730139,0.22501,0.07621232
4415.0,0.02193265,0.1939806,0.06514515,0.02730634,0.2250077,0.0762134
4416.0,0.02194418,0.1939624,0.0651436,0.02731562,0.2250592,0.07623192
4417.0,0.02193986,0.1939559,0.06514021,0.02732932,0.2250486,0.0762337
4418.0,0.02193674,0.1939571,0.06513953,0.02732596,0.2250535,0.07623396
4419.0,0.02193486,0.193955,0.06513824,0.02732353,0.2250554,0.07623364
4420.0,0.02193366,0.193951,0.06513665,0.02732095,0.2250408,0.07622842
4421.0,0.02193043,0.1939497,0.0651352,0.0273093,0.2250157,0.07621682
4422.0,0.02193072,0.1939457,0.06513409,0.02730649,0.2249986,0.07621077
4423.0,0.02193148,0.1939419,0.06513321,0.02730341,0.2249781,0.07620361
4424.0,0.02192943,0.1939394,0.0651318,0.02729499,0.2249676,0.0761975
4425.0,0.02192626,0.1939362,0.06512977,0.0272725,0.2249631,0.07618811
4426.0,0.02191992,0.1939372,0.06512793,0.02726752,0.2249852,0.07619285
4427.0,0.02191732,0.193937,0.06512701,0.02726553,0.2250122,0.07620012
4428.0,0.02191605,0.1939323,0.06512515,0.02726732,0.2250507,0.07621212
4429.0,0.02191332,0.1939301,0.0651236,0.02725634,0.2250853,0.07621841
4430.0,0.02191397,0.1939248,0.06512224,0.02725762,0.2250686,0.07621393
4431.0,0.02191983,0.1939101,0.06511982,0.02726199,0.2250189,0.07620085
4432.0,0.02191748,0.193906,0.06511782,0.02726356,0.2249479,0.07618043
4433.0,0.0219155,0.1939021,0.06511598,0.02726701,0.2249234,0.07617444
4434.0,0.02190943,0.193903,0.06511421,0.02725378,0.2248764,0.07615581
4435.0,0.02190738,0.1938999,0.0651126,0.02727171,0.2248905,0.07616639
4436.0,0.02190658,0.193898,0.06511175,0.02726903,0.2248945,0.07616661
4437.0,0.02190427,0.1938912,0.06510896,0.02726663,0.2248822,0.07616213
4438.0,0.02190369,0.1938862,0.06510727,0.02727063,0.2248548,0.07615546
4439.0,0.02192074,0.1938783,0.06511067,0.02731513,0.2247795,0.07614918
4440.0,0.02190524,0.1938824,0.06510667,0.02728056,0.2248324,0.07615242
4441.0,0.02190461,0.1938783,0.06510522,0.02728577,0.224798,0.07614413
4442.0,0.02190471,0.1938728,0.06510362,0.02728803,0.2247753,0.07613823
4443.0,0.02190663,0.1938642,0.06510172,0.02728709,0.2247459,0.07612921
4444.0,0.02191151,0.1938587,0.06510172,0.02729217,0.2247333,0.07612732
4445.0,0.02190738,0.1938607,0.06510093,0.02728822,0.224739,0.07612757
4446.0,0.02190733,0.1938589,0.06510036,0.02728616,0.2247423,0.0761278
4447.0,0.02190814,0.1938536,0.06509905,0.02728153,0.2247416,0.07612596
4448.0,0.02191086,0.1938458,0.06509765,0.02728151,0.2247059,0.0761154
4449.0,0.02191256,0.1938388,0.06509613,0.02728032,0.224687,0.07610939
4450.0,0.02191577,0.1938297,0.06509451,0.02728077,0.2246478,0.07609799
4451.0,0.02191631,0.1938257,0.0650935,0.02728228,0.2246353,0.07609483
4452.0,0.02191708,0.1938209,0.06509234,0.02727814,0.2246245,0.07609015
4453.0,0.02191711,0.1938147,0.0650905,0.0272707,0.2246184,0.0760857
4454.0,0.02191525,0.19381,0.06508849,0.02726148,0.2246142,0.07608116
4455.0,0.02191458,0.1938047,0.06508667,0.02725791,0.2245593,0.07606367
4456.0,0.02190977,0.1938038,0.06508478,0.02724858,0.2245677,0.07606281
4457.0,0.02190552,0.1938034,0.06508322,0.02724518,0.2245606,0.07605949
4458.0,0.02190269,0.1938007,0.06508148,0.0272415,0.2245583,0.0760575
4459.0,0.02189854,0.1938057,0.06508158,0.02722618,0.2245293,0.07604344
4460.0,0.02189902,0.1938012,0.06508039,0.02723266,0.2245423,0.07604961
4461.0,0.02189768,0.1937977,0.06507891,0.02723487,0.2245499,0.07605265
4462.0,0.02189929,0.1937921,0.06507778,0.02722989,0.2245551,0.07605238
4463.0,0.02190225,0.193784,0.06507637,0.02723137,0.2245552,0.07605294
4464.0,0.02190801,0.1937727,0.06507493,0.02721737,0.224565,0.07605084
4465.0,0.02191465,0.1937601,0.06507341,0.02722499,0.2245281,0.07604267
4466.0,0.02191515,0.1937562,0.06507243,0.02722728,0.2245088,0.07603777
4467.0,0.02191895,0.1937463,0.06507075,0.02723064,0.2244684,0.07602706
4468.0,0.02192851,0.1937367,0.06507112,0.02723387,0.2244018,0.07600855
4469.0,0.02192139,0.1937408,0.06506993,0.02723054,0.2244372,0.0760178
4470.0,0.02192336,0.1937355,0.06506903,0.02723081,0.2244201,0.07601286
4471.0,0.0219248,0.1937306,0.06506805,0.02722819,0.2244093,0.07600872
4472.0,0.02192285,0.1937286,0.0650668,0.02722084,0.2244075,0.07600558
4473.0,0.02191338,0.1937322,0.06506469,0.02720257,0.2244075,0.07599903
4474.0,0.02190135,0.1937443,0.06506423,0.02717261,0.2244305,0.07599511
4475.0,0.02189987,0.1937399,0.06506242,0.02717652,0.2244213,0.0759938
4476.0,0.0218976,0.1937402,0.06506174,0.02717704,0.2244207,0.0759938
4477.0,0.02189314,0.1937416,0.06506066,0.02716991,0.2244192,0.07599079
4478.0,0.02189014,0.1937408,0.06505943,0.02716752,0.2244106,0.07598742
4479.0,0.02188672,0.1937399,0.06505801,0.02715227,0.2244078,0.07598113
4480.0,0.0218869,0.1937357,0.06505682,0.02714342,0.2243958,0.07597441
4481.0,0.02188805,0.1937308,0.06505574,0.02714029,0.2243806,0.07596882
4482.0,0.02188799,0.1937245,0.06505383,0.02713775,0.2243605,0.07596197
4483.0,0.02188427,0.1937201,0.06505128,0.02713488,0.224348,0.07595726
4484.0,0.02187792,0.1937248,0.06505055,0.02712642,0.2244212,0.07597586
4485.0,0.02187392,0.1937218,0.0650483,0.02712301,0.2243973,0.07596758
4486.0,0.02187263,0.1937208,0.06504758,0.02713093,0.2244062,0.07597303
4487.0,0.02187058,0.1937209,0.06504692,0.02712525,0.224424,0.07597627
4488.0,0.02186982,0.1937172,0.06504554,0.027117,0.2244574,0.07598318
4489.0,0.02186896,0.1937143,0.06504442,0.02710309,0.2244884,0.07598737
4490.0,0.02187084,0.1937087,0.06504336,0.02710425,0.224474,0.07598353
4491.0,0.02187703,0.1936975,0.0650421,0.02710879,0.2244376,0.07597442
4492.0,0.02188146,0.1936914,0.0650418,0.02712098,0.2244146,0.07597197
4493.0,0.02187973,0.193691,0.06504108,0.02711884,0.2244128,0.07597066
4494.0,0.02187844,0.1936889,0.06504003,0.02712158,0.2244018,0.07596841
4495.0,0.02187833,0.1936868,0.06503937,0.0271274,0.2243889,0.07596667
4496.0,0.02187719,0.1936836,0.06503803,0.02713668,0.2243654,0.07596305
4497.0,0.02187311,0.1936891,0.06503828,0.02715725,0.2243399,0.07596286
4498.0,0.02187407,0.1936838,0.06503703,0.02714536,0.2243512,0.07596195
4499.0,0.02187098,0.1936822,0.06503551,0.02715049,0.2243252,0.07595608
4500.0,0.0218684,0.1936815,0.06503444,0.02715079,0.2243201,0.07595471
4501.0,0.02186522,0.1936781,0.06503237,0.02715117,0.224312,0.07595244
4502.0,0.02186774,0.1936775,0.06503304,0.02717096,0.2243073,0.07595813
4503.0,0.02186448,0.1936759,0.06503145,0.02715829,0.2243083,0.07595388
4504.0,0.02186425,0.1936723,0.06503032,0.02715751,0.2243095,0.07595399
4505.0,0.02186525,0.1936663,0.06502886,0.02715922,0.2243121,0.07595535
4506.0,0.02186611,0.1936598,0.06502722,0.02716065,0.2243178,0.07595754
4507.0,0.02186259,0.193656,0.0650249,0.02715329,0.224325,0.07595705
4508.0,0.02187777,0.1936449,0.06502669,0.02714557,0.2242934,0.07594495
4509.0,0.02186466,0.19365,0.0650238,0.02714697,0.2243114,0.07595078
4510.0,0.02185879,0.1936509,0.0650221,0.02713831,0.2243023,0.075945
4511.0,0.02185396,0.1936536,0.06502128,0.0271161,0.2242633,0.07592553
4512.0,0.02185223,0.1936518,0.06502017,0.02711741,0.2242477,0.07592137
4513.0,0.02185236,0.1936489,0.06501935,0.0271162,0.2242247,0.07591415
4514.0,0.02185352,0.1936438,0.06501823,0.02711206,0.224184,0.07590067
4515.0,0.02185604,0.1936363,0.06501682,0.02711037,0.2241469,0.07588909
4516.0,0.02185687,0.1936309,0.06501549,0.0270955,0.2241235,0.07587688
4517.0,0.02185694,0.1936273,0.06501445,0.02709969,0.2241334,0.07588131
4518.0,0.021857,0.1936244,0.06501362,0.02710295,0.2241553,0.07588894
4519.0,0.02186844,0.1936128,0.06501401,0.02711459,0.2241821,0.07590102
4520.0,0.02186037,0.1936191,0.06501317,0.02710665,0.2241663,0.0758935
4521.0,0.02186093,0.1936157,0.06501234,0.02710687,0.2241774,0.07589685
4522.0,0.02186556,0.1936051,0.06501075,0.02710542,0.2241783,0.07589662
4523.0,0.02186992,0.1935967,0.06500972,0.02710424,0.2241651,0.07589229
4524.0,0.021876,0.1935865,0.0650087,0.02710303,0.2241332,0.07588242
4525.0,0.02187803,0.1935799,0.06500742,0.02710408,0.2240992,0.07587278
4526.0,0.02187777,0.1935759,0.06500614,0.02710419,0.2240676,0.07586345
